Row ID,Order ID,Order Date,Ship Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin
4038,28807,2019-03-31,2019-04-01,High,9,59.35,0.02,Express Air,-42.61,4.98,8.33,Patrick Bzostek,Danville,94526,California,West,Consumer,Office Supplies,Paper,Xerox 198,Small Box,0.38
4045,28867,2019-07-22,2019-07-23,Medium,43,866.73,0.1,Regular Air,-199.98,20.97,6.5,Maxwell Schwartz,Raleigh,27604,North Carolina,South,Corporate,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78
4046,28867,2019-07-22,2019-07-23,Medium,6,642.42,0.03,Regular Air,80.01,104.85,19.99,Maxwell Schwartz,Raleigh,27604,North Carolina,South,Corporate,Office Supplies,Paper,Multicolor Computer Printout Paper,Small Box,0.37
4047,28867,2019-07-22,2019-07-24,Medium,26,2169.7525,0.02,Regular Air,374.751,95.99,8.99,Maxwell Schwartz,Raleigh,27604,North Carolina,South,Corporate,Technology,Telephones and Communication,600 Series Flip,Small Box,0.57
4049,28870,2019-11-10,2019-11-11,High,27,1154.89,0.03,Regular Air,66.36,40.98,6.5,Cindy Schnelling,Florence,41042,Kentucky,South,Corporate,Technology,Computer Peripherals,Microsoft Office Keyboard,Small Box,0.64
4050,28870,2019-11-10,2019-11-13,High,35,3310.9455,0.05,Regular Air,822.402,115.99,2.5,Cindy Schnelling,Frankfort,60423,Illinois,Central,Corporate,Technology,Telephones and Communication,6160,Small Box,0.57
4054,28898,2019-05-28,2019-05-28,Low,44,246,0.1,Regular Air,-207.36,5.78,7.96,Mark Cousins,Wyoming,49509,Michigan,Central,Corporate,Office Supplies,Paper,Xerox 196,Small Box,0.36
4069,28963,2019-12-04,2019-12-06,Not Specified,37,6072.1875,0.09,Regular Air,1372.086,205.99,2.5,Joel Eaton,Jackson,39212,Mississippi,South,Home Office,Technology,Telephones and Communication,V70,Small Box,0.59
4070,28992,2019-09-19,2019-09-20,Critical,41,6863.95,0.1,Express Air,1662.92,178.47,19.99,Craig Yedwab,Willingboro,08046,New Jersey,East,Consumer,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Small Box,0.55
4074,29028,2019-02-05,2019-02-07,Critical,43,17131.36,0.08,Delivery Truck,4722.77,400.97,14.7,Marc Crier,Sherwood,72116,Arkansas,South,Corporate,Technology,Office Machines,Epson FX-980 Dot Matrix Printer,Jumbo Drum,0.59
4082,29095,2019-03-08,2019-03-09,Not Specified,40,291.67,0.01,Regular Air,54.4595,6.75,2.99,Delfina Latchford,Burbank,60459,Illinois,Central,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones DublLock® D-Ring Binders,Small Box,0.35
4087,29152,2019-07-23,2019-07-27,Low,3,58.63,0,Regular Air,-40.86,17.48,1.99,Ashley Jarboe,Forest Park,30297,Georgia,South,Small Business,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45
4088,29152,2019-07-23,2019-07-23,Low,13,94.99,0.06,Regular Air,-106.29,6.98,9.69,Ashley Jarboe,Forest Park,30297,Georgia,South,Small Business,Office Supplies,Storage & Organization,Eldon Shelf Savers™ Cubes and Bins,Small Box,0.83
4090,29158,2019-10-20,2019-10-21,High,12,2266.7,0.07,Delivery Truck,180.8,200.98,23.76,Matt Abelman,Brooklyn Center,55429,Minnesota,Central,Home Office,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58
4109,29249,2019-06-13,2019-06-17,Low,12,3156.6,0.1,Regular Air,454.26,276.2,24.49,Joy Daniels,Titusville,32780,Florida,South,Corporate,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,Large Box,
4110,29249,2019-06-13,2019-06-18,Low,47,302.69,0.05,Express Air,125.65,6.35,1.02,Joy Daniels,Titusville,32780,Florida,South,Corporate,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Wrap Bag,0.39
4112,29255,2019-12-03,2019-12-07,Low,11,617.219,0.03,Express Air,-136.092,65.99,8.99,Sally Hughsby,North Royalton,44133,Ohio,East,Consumer,Technology,Telephones and Communication,8260,Small Box,0.58
4120,29317,2019-10-02,2019-10-04,Not Specified,40,7789.63,0.08,Delivery Truck,1774.53,200.98,23.76,Becky Pak,Oregon City,97045,Oregon,West,Corporate,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58
4121,29317,2019-10-02,2019-10-03,Not Specified,20,15703.82,0.06,Delivery Truck,3055.72,810.98,16.06,Becky Pak,Oregon City,97045,Oregon,West,Corporate,Technology,Office Machines,Okidata ML591 Wide Format Dot Matrix Printer,Jumbo Drum,0.56
4122,29317,2019-10-02,2019-10-02,Not Specified,31,140.69,0.06,Regular Air,-14.54,4.71,0.7,Becky Pak,Oregon City,97045,Oregon,West,Corporate,Office Supplies,Rubber Bands,Sterling Rubber Bands by Alliance,Wrap Bag,0.85
4123,29318,2019-06-30,2019-07-01,Not Specified,21,2954.14,0.04,Express Air,-522.94,138.14,35,Bobby Odegard,Omaha,68104,Nebraska,Central,Corporate,Office Supplies,Storage & Organization,"SAFCO Commercial Wire Shelving, Black",Large Box,
4124,29318,2019-06-30,2019-07-01,Not Specified,34,3375.3075,0.1,Regular Air,562.131,125.99,8.08,Bobby Odegard,Omaha,68104,Nebraska,Central,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57
4134,29351,2019-10-03,2019-10-05,Medium,17,5122.61,0.05,Regular Air,1784.0395,304.99,19.99,Sanjit Jacobs,Laurel,20707,Maryland,East,Consumer,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,Small Box,0.4
4139,29383,2019-11-18,2019-11-20,Medium,20,157.13,0.07,Regular Air,-46.89,8.32,2.38,Jas O'Carroll,Willoughby,44094,Ohio,East,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74
4140,29383,2019-11-18,2019-11-19,Medium,28,195.11,0.04,Regular Air,-129.42,6.48,8.73,Jas O'Carroll,Willoughby,44094,Ohio,East,Corporate,Office Supplies,Paper,Xerox 227,Small Box,0.37
4141,29383,2019-11-18,2019-11-20,Medium,29,2738.785,0.07,Regular Air,556.83,115.99,2.5,Jas O'Carroll,Willoughby,44094,Ohio,East,Corporate,Technology,Telephones and Communication,DPC 650 Piper,Small Box,0.58
4142,29383,2019-11-18,2019-11-19,Medium,30,217.42,0.09,Regular Air,16.97,7.59,4,Jas O'Carroll,Youngstown,44511,Ohio,East,Corporate,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42
4144,29409,2019-01-13,2019-01-15,High,23,38.99,0.09,Regular Air,-33.52,1.7,1.99,Sally Matthias,Maple Grove,55369,Minnesota,Central,Home Office,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51
4160,29506,2019-06-14,2019-06-16,Critical,46,221.13,0.01,Regular Air,59.704,4.55,1.49,Scott Cohen,Middle River,21220,Maryland,East,Consumer,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,0.35
4161,29506,2019-06-14,2019-06-15,Critical,8,16.35,0.05,Regular Air,-5.6235,1.88,1.49,Scott Cohen,Middle River,21220,Maryland,East,Consumer,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37
4164,29510,2019-04-15,2019-04-17,Critical,22,6123.94,0.01,Delivery Truck,1292.44,260.98,41.91,Don Miller,Carbondale,62901,Illinois,Central,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Jumbo Box,0.59
4169,29539,2019-04-23,2019-04-24,High,24,223.2,0.1,Regular Air,78.74,9.78,1.39,Neil French,Baton Rouge,70802,Louisiana,South,Corporate,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box,0.39
4170,29569,2019-07-03,2019-07-04,High,46,27720.98,0.07,Regular Air,11984.395,599.99,24.49,Raymond Book,Bothell,98011,Washington,West,Consumer,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37
4171,29569,2019-07-03,2019-07-05,High,29,520.13,0.1,Regular Air,127.55,18.97,5.21,Raymond Book,Bothell,98011,Washington,West,Consumer,Office Supplies,Paper,Xerox 1887,Small Box,0.37
4177,29639,2019-04-17,2019-04-19,Critical,8,22.37,0.04,Regular Air,-14.09,2.6,2.4,Patrick Ryan,Athens,30605,Georgia,South,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58
4178,29666,2019-12-30,2020-01-01,Not Specified,44,362.75,0.08,Regular Air,-54.47,8.32,2.38,Dave Poirier,Bennington,05201,Vermont,East,Small Business,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74
4179,29666,2019-12-30,2019-12-31,Not Specified,29,155.86,0.09,Regular Air,-152.59,5.28,8.16,Dave Poirier,Salem,03079,New Hampshire,East,Small Business,Office Supplies,Paper,Xerox 1963,Small Box,0.4
4192,29767,2019-02-05,2019-02-06,High,48,4153.06,0.06,Regular Air,1499.41,90.24,0.99,Eva Jacobs,Broomfield,80020,Colorado,West,Home Office,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,Small Box,0.56
4193,29795,2019-11-25,2019-11-26,High,49,19325.2,0.05,Regular Air,8793.539,387.99,19.99,Grant Carroll,Danville,61832,Illinois,Central,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB300 Plastic Comb Binding Machine,Small Box,0.38
4194,29795,2019-11-25,2019-11-26,High,48,8380.22,0,Delivery Truck,813.83,160.98,35.02,Grant Carroll,Decatur,62521,Illinois,Central,Small Business,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Jumbo Box,0.72
4197,29827,2019-07-14,2019-07-15,Critical,35,926.65,0.01,Regular Air,-75.38,26.31,5.89,Raymond Book,Bremerton,98310,Washington,West,Consumer,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75
4203,29862,2019-06-19,2019-06-21,Medium,34,214.64,0.08,Regular Air,-76.88,6.48,5.86,Maria Zettner,Watertown,53094,Wisconsin,Central,Corporate,Office Supplies,Paper,Xerox 1904,Small Box,0.36
4212,29953,2019-02-07,2019-02-10,Critical,42,619.77,0.02,Regular Air,50.2435,14.45,7.17,Brian Thompson,Clayton,63105,MO,Central,Home Office,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38
4216,29958,2019-01-06,2019-01-07,High,47,307.57,0,Regular Air,-72.3005,6.37,5.19,Barry Gonzalez,Perry Hall,21128,Maryland,East,Consumer,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.38
4217,29958,2019-01-06,2019-01-08,High,32,14861.07,0.1,Delivery Truck,3408.29,500.98,26,Barry Gonzalez,Perry Hall,21128,Maryland,East,Consumer,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6
4220,29986,2019-07-03,2019-07-03,Critical,40,1477.39,0.03,Regular Air,641.4015,37.7,2.99,Rob Dowd,Midland,48640,Michigan,Central,Corporate,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35
4229,30048,2019-06-13,2019-06-15,Medium,44,7765.13,0.06,Delivery Truck,433.63,180.98,55.24,Helen Abelman,Michigan City,46360,Indiana,Central,Home Office,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Jumbo Drum,0.57
4233,30081,2019-12-17,2019-12-19,High,26,213.49,0.05,Regular Air,-136.4475,8.04,8.94,Denise Monton,Bryant,72022,Arkansas,South,Home Office,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4
4236,30144,2019-08-06,2019-08-11,Low,25,5503.39,0.08,Delivery Truck,-528.653125,218.75,69.64,Joe Kamberova,Levittown,19057,Pennsylvania,East,Small Business,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77
4242,30151,2019-01-29,2019-01-31,Not Specified,31,792.76,0.02,Regular Air,33.371,24.92,12.98,Karl Brown,Asbury Park,07712,New Jersey,East,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39
4251,30276,2019-08-26,2019-08-30,Low,44,1453.704,0,Regular Air,549.837,35.99,1.1,Carlos Meador,Lindenwold,08021,New Jersey,East,Corporate,Technology,Telephones and Communication,Accessory35,Small Box,0.55
4252,30276,2019-08-26,2019-08-30,Low,34,7656.304,0.1,Delivery Truck,-715.778206,296.18,54.12,Carlos Meador,North Arlington,07031,New Jersey,East,Corporate,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76
4254,30279,2019-12-07,2019-12-07,Critical,25,1412.98,0.1,Regular Air,324.96,60.97,4.5,Ellis Ballard,Hawthorne,07506,New Jersey,East,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Small Box,0.56
4255,30279,2019-12-07,2019-12-08,Critical,39,19539.94,0.06,Delivery Truck,4914.24,517.48,16.63,Ellis Ballard,Maple Shade,08052,New Jersey,East,Corporate,Technology,Office Machines,Panasonic KX-P3626 Dot Matrix Printer,Jumbo Box,0.59
4265,30369,2019-03-24,2019-03-25,Critical,13,76.81,0,Regular Air,-55.77,4.98,7.54,Denny Blanton,Dublin,43017,Ohio,East,Home Office,Office Supplies,Paper,Xerox 1961,Small Box,0.38
4266,30369,2019-03-24,2019-03-25,Critical,21,174.22,0.03,Regular Air,-1.23,8.34,2.64,Denny Blanton,Dublin,43017,Ohio,East,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Elite Stainless Steel Scissors,Small Pack,0.59
4280,30497,2019-02-06,2019-02-08,Critical,34,706.91,0.03,Express Air,85.68,20.98,8.83,Steve Chapman,Conway,72032,Arkansas,South,Corporate,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC,Small Box,0.37
4281,30497,2019-02-06,2019-02-08,Critical,31,190.06,0.06,Regular Air,-61.9,5.98,5.35,Steve Chapman,Conway,72032,Arkansas,South,Corporate,Office Supplies,Paper,Xerox 1947,Small Box,0.4
4284,30532,2019-11-26,2019-11-27,High,28,431.37,0.03,Regular Air,-28.6695,15.22,9.73,Victoria Wilson,Wausau,54401,Wisconsin,Central,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",Small Box,0.36
4285,30532,2019-11-26,2019-11-27,High,23,262.31,0.04,Express Air,27.55,11.09,5.25,Victoria Wilson,Wausau,54401,Wisconsin,Central,Home Office,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,Small Box,0.36
4286,30532,2019-11-26,2019-11-28,High,45,514.03,0.05,Regular Air,82.19,11.34,5.01,Victoria Wilson,Wausau,54401,Wisconsin,Central,Home Office,Office Supplies,Paper,Xerox 188,Small Box,0.36
4287,30532,2019-11-26,2019-11-28,High,9,1696.7,0.04,Delivery Truck,-82.81,180.98,23.58,Victoria Wilson,Wauwatosa,53213,Wisconsin,Central,Home Office,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Jumbo Box,0.74
4289,30565,2019-07-26,2019-07-28,Medium,32,1785.02,0.04,Express Air,52.66,55.94,4,Roy Collins,Columbia,38401,Tennessee,South,Corporate,Technology,Computer Peripherals,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Small Box,0.74
4290,30566,2019-07-01,2019-07-03,Low,34,225.45,0.02,Regular Air,-193.39,6.48,9.54,Barry Blumstein,Loveland,80538,Colorado,West,Small Business,Office Supplies,Paper,Xerox 1905,Small Box,0.37
4295,30593,2019-07-25,2019-07-27,Critical,20,97.65,0.04,Express Air,-90.07,4.18,6.92,Jim Karlsson,Beckley,25801,West Virginia,East,Small Business,Furniture,Office Furnishings,"Eldon® Image Series Desk Accessories, Burgundy",Small Box,0.49
4296,30593,2019-07-25,2019-07-28,Critical,41,1408.34,0.06,Regular Air,176.63,34.58,8.99,Jim Karlsson,Beckley,25801,West Virginia,East,Small Business,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56
4302,30626,2019-04-25,2019-04-26,Critical,23,220.82,0.1,Express Air,77.68,9.93,1.09,Nathan Mautz,Hoover,35244,Alabama,South,Corporate,Office Supplies,Pens & Art Supplies,Peel-Off® China Markers,Wrap Bag,0.43
4303,30657,2019-05-10,2019-05-11,High,6,273.38,0.06,Express Air,-170.91,43.22,16.71,Paul Stevenson,Wake Forest,27587,North Carolina,South,Corporate,Technology,Computer Peripherals,"Fellowes Mobile Numeric Keypad, Graphite",Small Box,0.66
4304,30657,2019-05-10,2019-05-12,High,8,179.66,0.01,Regular Air,-1.730000000,22.24,1.99,Paul Stevenson,Wake Forest,27587,North Carolina,South,Corporate,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Small Pack,0.43
4305,30658,2019-03-26,2019-03-27,Medium,35,17387.65,0.08,Regular Air,6907.613,499.99,24.49,Charles McCrossin,Plainfield,60544,Illinois,Central,Corporate,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36
4306,30658,2019-03-26,2019-03-28,Medium,44,6040.22,0.05,Regular Air,-942.5,138.14,35,Charles McCrossin,Plainfield,60544,Illinois,Central,Corporate,Office Supplies,Storage & Organization,"SAFCO Commercial Wire Shelving, Black",Large Box,
4307,30659,2019-09-13,2019-09-15,Critical,45,3116.7715,0.08,Regular Air,-106.513,85.99,0.99,Kelly Williams,Emporia,66801,Kansas,Central,Corporate,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85
4325,30787,2019-09-27,2019-09-28,High,43,6477.459,0.05,Regular Air,1836.459,175.99,8.99,Sandra Glassco,Grand Forks,58201,North Dakota,Central,Home Office,Technology,Telephones and Communication,2180,Small Box,0.57
4326,30820,2019-04-09,2019-04-10,Critical,21,48.01,0.1,Express Air,-6.85,2.21,1.12,Cynthia Arntzen,Abilene,79605,Texas,Central,Small Business,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,0.58
4327,30848,2019-05-01,2019-05-03,Medium,13,4324.29,0.09,Delivery Truck,298.83,348.21,40.19,Speros Goranitis,Berkeley,94704,California,West,Corporate,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.62
4330,30853,2019-07-27,2019-07-30,Medium,16,41.52,0.06,Regular Air,-85.17,2.18,7.09,Meg Tillman,Land O Lakes,34639,Florida,South,Small Business,Office Supplies,Paper,"Ampad® Evidence® Wirebond Steno Books, 6"" x 9""",Wrap Bag,0.38
4331,30853,2019-07-27,2019-07-30,Medium,40,254.02,0.04,Regular Air,123.14,6.3,0.5,Meg Tillman,Mauldin,29662,South Carolina,South,Small Business,Office Supplies,Labels,Avery 48,Small Box,0.39
4345,30944,2019-06-22,2019-06-23,Critical,32,546.01,0.01,Regular Air,133.5605,16.74,5.08,Saphhira Shifley,Anderson,29624,South Carolina,South,Consumer,Office Supplies,Binders and Binder Accessories,GBC Poly Designer Binding Covers,Small Box,0.36
4349,30981,2019-02-15,2019-02-19,Low,29,7837.44,0.1,Delivery Truck,1817.76,279.81,23.19,Nathan Gelder,Janesville,53545,Wisconsin,Central,Home Office,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,0.59
4350,30981,2019-02-15,2019-02-17,Low,22,3653.22,0.09,Delivery Truck,-116.02,180.98,30,Nathan Gelder,Janesville,53545,Wisconsin,Central,Home Office,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69
4357,31046,2019-02-07,2019-02-08,Critical,42,3900.531,0.08,Regular Air,1144.629,110.99,2.5,Erin Creighton,Cedar Hill,75104,Texas,Central,Corporate,Technology,Telephones and Communication,T18,Small Box,0.57
4358,31046,2019-02-07,2019-02-10,Critical,35,248.42,0.02,Regular Air,-58.81,6.84,4.42,Erin Creighton,Cedar Park,78613,Texas,Central,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Design Stainless Steel Bent Scissors,Small Pack,0.58
4368,31109,2019-10-28,2019-11-01,Low,49,1515,0.08,Regular Air,219.0365,31.74,12.62,Sung Pak,Pocatello,83201,Idaho,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,0.37
4371,31140,2019-02-01,2019-02-02,Critical,4,13.42,0.03,Regular Air,-1.26,3.08,0.99,Susan Pistek,New Orleans,70117,Louisiana,South,Home Office,Office Supplies,Labels,Avery 481,Small Box,0.37
4372,31169,2019-06-09,2019-06-13,Low,6,254.76,0.06,Regular Air,109.88,40.97,14.45,Michelle Lonsdale,Glendale Heights,60139,Illinois,Central,Home Office,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,0.57
4382,31233,2019-09-24,2019-09-28,Low,41,1298.29,0.06,Regular Air,542.33,31.78,1.99,Brad Thomas,Los Gatos,95032,California,West,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42
4383,31233,2019-09-24,2019-09-26,Low,3,19.34,0.06,Regular Air,-11.36,4.98,5.02,Brad Thomas,Los Gatos,95032,California,West,Home Office,Office Supplies,Paper,Xerox 1989,Small Box,0.38
4384,31233,2019-09-24,2019-09-28,Low,35,590.32,0.06,Regular Air,-91.31,16.99,8.99,Brad Thomas,Los Gatos,95032,California,West,Home Office,Office Supplies,Pens & Art Supplies,Berol Giant Pencil Sharpener,Small Pack,0.56
4385,31233,2019-09-24,2019-10-03,Low,19,4245.93,0,Regular Air,-626.45,209.37,69,Brad Thomas,Los Gatos,95032,California,West,Home Office,Furniture,Tables,Hon 2111 Invitation™ Series Corner Table,Large Box,0.79
4386,31237,2019-07-29,2019-07-29,Not Specified,13,589.78,0,Regular Air,225.2585,42.8,2.99,Frank Olsen,Coos Bay,97420,Oregon,West,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Small Box,0.36
4393,31271,2019-04-20,2019-04-27,Low,4,43.29,0.03,Regular Air,-0.360000000,8.37,10.16,Clay Cheatham,Vancouver,98661,Washington,West,Small Business,Furniture,Office Furnishings,Westinghouse Clip-On Gooseneck Lamps,Large Box,0.59
4398,31303,2019-03-20,2019-03-22,Low,50,306.13,0.09,Express Air,87.601,5.98,1.49,Dianna Arnett,West Scarborough,04070,Maine,East,Home Office,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39
4406,31399,2019-11-05,2019-11-06,Not Specified,9,337.2035,0.09,Regular Air,-120.934,45.99,4.99,Adrian Shami,Puyallup,98373,Washington,West,Consumer,Technology,Telephones and Communication,KF 788,Small Box,0.56
4410,31461,2019-06-27,2019-06-29,Medium,26,1463.42,0.08,Regular Air,350.82,59.98,3.99,Adam Hart,Lake Forest,92630,California,West,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57
4417,31520,2019-11-28,2019-11-29,High,23,138.71,0.09,Regular Air,-33.16,5.89,5.57,Rob Beeghly,Metairie,70003,Louisiana,South,Consumer,Furniture,Office Furnishings,Eldon Wave Desk Accessories,Small Box,0.41
4422,31524,2019-06-26,2019-06-28,Low,10,1025.88,0.08,Delivery Truck,-211.33,100.89,42,Ed Jacobs,Roseville,95661,California,West,Small Business,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Jumbo Drum,0.61
4428,31556,2019-07-27,2019-07-28,Critical,35,269.35,0.07,Regular Air,-14.99,7.7,3.68,Kelly Collister,Hickory,28601,North Carolina,South,Consumer,Furniture,Office Furnishings,Deflect-O® Glasstique™ Clear Desk Accessories,Wrap Bag,0.52
4429,31558,2019-07-23,2019-07-28,Low,12,3671.3,0.04,Regular Air,900.06,300.65,24.49,Cari Schnelling,Palatine,60067,Illinois,Central,Home Office,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52
4430,31558,2019-07-23,2019-07-23,Low,42,1763.6,0.08,Regular Air,455.37,45.19,1.99,Cari Schnelling,Palatine,60067,Illinois,Central,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.55
4437,31618,2019-07-11,2019-07-11,Critical,14,403.17,0.02,Regular Air,147.4495,28.53,1.49,Roy Skaria,Granite City,62040,Illinois,Central,Corporate,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38
4440,31620,2019-08-11,2019-08-13,Critical,20,1108.366,0.05,Regular Air,178.308,65.99,2.5,Maribeth Yedwab,Louisville,40214,Kentucky,South,Home Office,Technology,Telephones and Communication,6000,Small Box,0.55
4441,31648,2019-08-20,2019-08-20,High,8,68.94,0,Regular Air,-32.63,8.32,2.38,Greg Hansen,Cornelius,28031,North Carolina,South,Home Office,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74
4442,31648,2019-08-20,2019-08-22,High,10,74.04,0.03,Regular Air,-37.04,6.68,7.3,Greg Hansen,Cornelius,28031,North Carolina,South,Home Office,Office Supplies,Paper,Xerox 1959,Small Box,0.37
4448,31687,2019-05-19,2019-05-19,High,44,123.06,0.07,Regular Air,3.5,2.78,1.34,Arianne Irving,Memphis,38109,Tennessee,South,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45
4455,31751,2019-05-26,2019-05-28,High,31,413.12,0.1,Express Air,-10.2235,14.27,7.27,Todd Boyes,Wausau,54401,Wisconsin,Central,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box,0.38
4456,31777,2019-10-19,2019-10-21,Not Specified,32,6483.42,0.07,Delivery Truck,1590.95,200.98,23.76,Logan Currie,Russellville,72801,Arkansas,South,Small Business,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58
4457,31777,2019-10-19,2019-10-19,Not Specified,10,137.77,0.01,Regular Air,1.85,12.28,6.47,Logan Currie,Russellville,72801,Arkansas,South,Small Business,Office Supplies,Paper,Xerox 1881,Small Box,0.38
4463,31812,2019-07-31,2019-08-02,High,14,593.62,0.02,Regular Air,25.19,40.99,19.99,Laura Armstrong,Mansfield,44903,Ohio,East,Small Business,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Small Box,0.36
4464,31812,2019-07-31,2019-08-02,High,31,38.52,0.06,Regular Air,-17.34,1.26,0.7,Laura Armstrong,Marion,43302,Ohio,East,Small Business,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81
