Row ID,Order ID,Order Date,Ship Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin
3574,25476,2020-10-02,2020-10-04,Not Specified,21,676.69,0.09,Regular Air,138.1,35.41,1.99,Cyra Reiten,Hacienda Heights,91745,California,West,Consumer,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack,0.43
3575,25476,2020-10-02,2020-10-03,Not Specified,4,13698.96,0.05,Regular Air,-9078.94,3499.99,24.49,Cyra Reiten,Hacienda Heights,91745,California,West,Consumer,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,Large Box,0.37
3576,25478,2020-04-24,2020-04-24,Critical,47,4725.0905,0.01,Regular Air,1578.699,115.99,2.5,Jim Kriz,Fairborn,45324,Ohio,East,Consumer,Technology,Telephones and Communication,6162m,Small Box,0.57
3577,25478,2020-04-24,2020-04-26,Critical,50,286.76,0.09,Regular Air,77.2,6.08,1.82,Jim Kriz,Fairfield,45014,Ohio,East,Consumer,Office Supplies,Rubber Bands,Staples Bulk Pack Metal Binder Clips,Wrap Bag,0.35
3583,25542,2020-12-30,2020-12-30,Low,37,257.46,0.09,Express Air,-18.66,7.28,4.23,Matt Hagelstein,Harker Heights,76543,Texas,Central,Home Office,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Wrap Bag,0.39
3584,25569,2020-07-09,2020-07-11,High,27,311.21,0.09,Regular Air,-14.03,12.28,6.47,Frank Carlisle,Longview,75601,Texas,Central,Small Business,Office Supplies,Paper,Xerox 1881,Small Box,0.38
3585,25571,2020-08-18,2020-08-20,Critical,42,3749,0.08,Regular Air,-1032.13,89.83,35,Cathy Armstrong,Pueblo West,81007,Colorado,West,Consumer,Office Supplies,Storage & Organization,Fellowes Officeware™ Wire Shelving,Large Box,0.83
3593,25635,2020-05-29,2020-05-30,Critical,14,633.08,0.04,Express Air,145.48,42.98,4.62,Sally Knutson,Madison Heights,48071,Michigan,Central,Corporate,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,0.56
3594,25635,2020-05-29,2020-05-30,Critical,22,110.42,0.09,Regular Air,-36.6,5.08,3.63,Sally Knutson,Midland,48640,Michigan,Central,Corporate,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag,0.51
3595,25637,2020-02-25,2020-02-27,Not Specified,12,2409.424,0.1,Delivery Truck,50.95,259.71,66.67,Erin Mull,Bessemer,35020,Alabama,South,Small Business,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,0.61
3598,25666,2020-09-02,2020-09-02,Critical,23,260.08,0.1,Regular Air,-37.85,12.21,4.81,Hunter Lopez,Bennington,05201,Vermont,East,Consumer,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58
3599,25666,2020-09-02,2020-09-03,Critical,36,5072.34,0.06,Regular Air,369.46,140.85,19.99,Hunter Lopez,Shrewsbury,01545,MA,East,Consumer,Office Supplies,Storage & Organization,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Small Box,0.73
3602,25733,2020-05-12,2020-05-17,Low,24,557.23,0.09,Regular Air,-42.987,24.92,12.98,Eugene Barchas,Champaign,61821,Illinois,Central,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39
3604,25767,2020-03-03,2020-03-03,High,7,261.88,0.08,Regular Air,-59.2,39.48,1.99,Ann Chong,Aurora,60505,Illinois,Central,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54
3605,25767,2020-03-03,2020-03-04,High,15,593.73,0.04,Regular Air,108.01,38.76,13.26,Ann Chong,Aurora,60505,Illinois,Central,Corporate,Office Supplies,Paper,Xerox 1892,Small Box,0.36
3606,25793,2020-04-07,2020-04-09,Low,27,3436.771,0.04,Regular Air,520.002,155.99,8.99,James Galang,Arlington,22204,Virginia,South,Consumer,Technology,Telephones and Communication,LX 788,Small Box,0.58
3607,25797,2020-09-01,2020-09-03,Not Specified,28,925.43,0,Regular Air,368.86,31.78,1.99,Roland Fjeld,El Cajon,92020,California,West,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42
3613,25825,2020-07-19,2020-07-22,Not Specified,45,483.74,0.02,Regular Air,206.27,10.31,1.79,Michael Granlund,Cottage Grove,55016,Minnesota,Central,Corporate,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.38
3614,25825,2020-07-19,2020-07-19,Not Specified,27,159.65,0.06,Regular Air,-1.79,5.85,2.27,Michael Granlund,Cottage Grove,55016,Minnesota,Central,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56
3623,25861,2020-08-07,2020-08-08,High,44,23775.56,0.03,Delivery Truck,7080.99,535.64,14.7,Brooke Gillingham,Portland,97206,Oregon,West,Small Business,Technology,Office Machines,Epson LQ-870 Dot Matrix Printer,Jumbo Drum,0.59
3626,25895,2020-04-17,2020-04-20,Medium,37,709.91,0.09,Regular Air,-93.426,19.35,12.79,Candace McMahon,San Marcos,78666,Texas,Central,Corporate,Office Supplies,Binders and Binder Accessories,GBC Durable Plastic Covers,Small Box,0.39
3635,25985,2020-09-02,2020-09-04,Low,50,230.63,0.1,Regular Air,-39.71,4.91,3.05,Tony Sayre,North Babylon,11703,New York,East,Small Business,Furniture,Office Furnishings,Ultra Door Push Plate,Small Pack,0.52
3636,25985,2020-09-02,2020-09-06,Low,22,80.79,0.1,Regular Air,25.18,3.78,0.71,Tony Sayre,North Babylon,11703,New York,East,Small Business,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39
3637,25986,2020-06-22,2020-06-23,Medium,48,278.07,0.08,Regular Air,-71.45,5.78,4.96,Barry Pond,Lawndale,90260,California,West,Consumer,Office Supplies,Paper,Xerox 1899,Small Box,0.36
3640,26021,2020-09-14,2020-09-16,Critical,17,328.627,0,Regular Air,-7.766,20.99,4.81,Nicole Brennan,Costa Mesa,92627,California,West,Consumer,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58
3645,26053,2020-01-24,2020-01-24,Low,48,878.75,0.07,Express Air,70.46,18.97,9.03,Cynthia Delaney,Wheat Ridge,80033,Colorado,West,Corporate,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37
3647,26055,2020-11-25,2020-11-26,Not Specified,46,6733.52,0.04,Regular Air,246,152.48,4,Julia Barnett,San Clemente,92672,California,West,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79
3648,26084,2020-10-16,2020-10-21,Low,33,228.82,0.03,Express Air,-107,6.68,7.3,Patrick Ryan,Athens,30605,Georgia,South,Corporate,Office Supplies,Paper,Xerox 1959,Small Box,0.37
3649,26116,2020-10-29,2020-10-30,Critical,36,697.41,0.04,Regular Air,81.71,18.97,9.03,Carlos Soltero,Woodridge,60517,Illinois,Central,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37
3666,26272,2020-06-29,2020-07-08,Low,6,905.94,0.04,Express Air,-4.19,140.81,24.49,Carlos Daly,Park Ridge,60068,Illinois,Central,Home Office,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.57
3667,26274,2020-06-12,2020-06-13,Not Specified,41,377.83,0.06,Regular Air,122.06,9.11,2.15,Alan Schoenberger,Murrieta,92563,California,West,Corporate,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4
3675,26306,2020-10-30,2020-11-03,Low,39,7725.66,0.05,Delivery Truck,-737.41,200.98,55.96,Brendan Murry,Fresno,93727,California,West,Corporate,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,Jumbo Box,0.75
3676,26306,2020-10-30,2020-11-04,Low,15,2567.64,0,Regular Air,-505.984479,209.37,69,Brendan Murry,Montclair,07042,New Jersey,East,Corporate,Furniture,Tables,Hon 2111 Invitation™ Series Corner Table,Large Box,0.79
3677,26309,2020-02-19,2020-02-21,Low,42,128.13,0.09,Regular Air,32.53,3.08,0.99,Alan Dominguez,Redmond,98052,Washington,West,Corporate,Office Supplies,Labels,Avery 481,Small Box,0.37
3678,26310,2020-07-29,2020-07-31,Not Specified,5,77.41,0.05,Regular Air,9.35,15.67,1.39,Neil French,Baton Rouge,70802,Louisiana,South,Corporate,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.38
3679,26310,2020-07-29,2020-07-30,Not Specified,19,112.67,0.09,Regular Air,-37.85,5.98,5.14,Neil French,Baton Rouge,70802,Louisiana,South,Corporate,Office Supplies,Paper,Xerox 1974,Small Box,0.36
3680,26336,2020-05-26,2020-05-28,High,39,1516.82,0.1,Regular Air,-83.28,40.98,6.5,Benjamin Farhat,Goodyear,85338,Arizona,West,Home Office,Technology,Computer Peripherals,Targus USB Numeric Keypad,Small Box,0.74
3681,26336,2020-05-26,2020-05-27,High,45,2752.68,0.04,Regular Air,430.32,62.18,12.78,Benjamin Farhat,Goodyear,85338,Arizona,West,Home Office,Office Supplies,Storage & Organization,"Fellowes Mobile File Cart, Black",Small Box,0.58
3695,26407,2020-06-19,2020-06-21,Critical,34,9522.12,0.04,Regular Air,171.3,279.48,35,Karen Ferguson,Holbrook,11741,New York,East,Home Office,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8
3696,26407,2020-06-19,2020-06-20,Critical,16,1985.6935,0.1,Regular Air,35.649,155.99,8.99,Karen Ferguson,Holbrook,11741,New York,East,Home Office,Technology,Telephones and Communication,R280,Small Box,0.55
3708,26469,2020-07-30,2020-08-01,Medium,4,7406.49,0.03,Regular Air,701.216,1889.99,19.99,Arthur Prichep,Cleveland Heights,44106,Ohio,East,Home Office,Office Supplies,Binders and Binder Accessories,Ibico EPK-21 Electric Binding System,Small Box,0.36
3709,26469,2020-07-30,2020-07-31,Medium,50,350.01,0.04,Regular Air,-133.43,6.68,6.93,Arthur Prichep,Cleveland Heights,44106,Ohio,East,Home Office,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),Small Box,0.37
3717,26535,2020-03-20,2020-03-22,Not Specified,33,141.7,0.02,Regular Air,-103.2125,3.98,5.26,Candace McMahon,San Marcos,78666,Texas,Central,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38
3728,26657,2020-09-29,2020-10-01,Medium,28,1107.64,0.06,Regular Air,333.1745,40.98,7.47,Troy Blackwell,Lake Worth,33461,Florida,South,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,0.37
3730,26660,2020-03-18,2020-03-18,Medium,1,10.23,0.1,Regular Air,-4.22,8.95,2.01,Carol Triggs,West Islip,11795,New York,East,Home Office,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Wrap Bag,0.39
3731,26661,2020-12-19,2020-12-20,Medium,31,1772.2245,0.02,Regular Air,390.861,65.99,4.99,Ruben Ausman,Paris,75460,Texas,Central,Corporate,Technology,Telephones and Communication,T193,Small Box,0.57
3735,26691,2020-08-03,2020-08-04,Not Specified,37,270.43,0.07,Regular Air,-83.1565,7.68,6.16,Liz Thompson,Columbia,65203,MO,Central,Corporate,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35
3740,26726,2020-12-27,2020-12-27,High,37,173.11,0.02,Regular Air,-121.58,4.37,5.15,Roland Black,Lakeville,55044,Minnesota,Central,Small Business,Office Supplies,Appliances,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Small Box,0.59
3741,26726,2020-12-27,2020-12-29,High,11,86.68,0.08,Regular Air,-474.91,3.48,49,Roland Black,Lakeville,55044,Minnesota,Central,Small Business,Office Supplies,Appliances,Hoover® Commercial Lightweight Upright Vacuum,Large Box,0.59
3742,26726,2020-12-27,2020-12-28,High,41,833.51,0.05,Regular Air,364.99,20.98,1.49,Roland Black,Lakeville,55044,Minnesota,Central,Small Business,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,0.35
3743,26756,2020-05-10,2020-05-10,Medium,25,767.26,0.07,Regular Air,-29.56,30.97,4,Giulietta Weimer,Ann Arbor,48104,Michigan,Central,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74
3744,26756,2020-05-10,2020-05-12,Medium,40,253.89,0.09,Regular Air,-103.77,6.48,6.22,Giulietta Weimer,Ann Arbor,48104,Michigan,Central,Home Office,Office Supplies,Paper,Xerox 1894,Small Box,0.37
3745,26756,2020-05-10,2020-05-12,Medium,20,127.9,0.07,Regular Air,-80.41,6.48,7.37,Giulietta Weimer,Ann Arbor,48104,Michigan,Central,Home Office,Office Supplies,Paper,Xerox 210,Small Box,0.37
3748,26759,2020-01-25,2020-01-27,Not Specified,30,251.11,0.03,Regular Air,10.0385,7.84,4.71,Bobby Odegard,Omaha,68104,Nebraska,Central,Consumer,Office Supplies,Binders and Binder Accessories,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Small Box,0.35
3754,26818,2020-01-08,2020-01-09,Not Specified,23,202.84,0.05,Regular Air,-19.481,8.85,5.6,Dionis Lloyd,Commack,11725,New York,East,Small Business,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36
3755,26818,2020-01-08,2020-01-10,Not Specified,5,78.39,0.01,Express Air,-5.16,11.97,4.98,Dionis Lloyd,Port Chester,10573,New York,East,Small Business,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58
3756,26818,2020-01-08,2020-01-09,Not Specified,36,251.34,0.1,Regular Air,-162.196,7.3,7.72,Dionis Lloyd,Port Chester,10573,New York,East,Small Business,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38
3759,26853,2020-06-12,2020-06-16,Low,21,64.44,0,Regular Air,-89.02,2.66,6.35,Russell Applegate,La Vista,68128,Nebraska,Central,Small Business,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,Small Box,0.36
3765,26912,2020-04-27,2020-05-01,Low,18,3136.2025,0.07,Regular Air,439.776,205.99,5.26,Noel Staavos,Long Branch,07740,New Jersey,East,Home Office,Technology,Telephones and Communication,i470,Small Box,0.56
3766,26912,2020-04-27,2020-05-06,Low,21,1090.11,0.08,Regular Air,55.870000000,53.98,5.5,Noel Staavos,Pepperell,01463,MA,East,Home Office,Technology,Computer Peripherals,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Small Box,0.62
3769,26919,2020-12-10,2020-12-12,Low,12,3534.56,0.03,Regular Air,763.32,300.65,24.49,Mick Crebagga,Fort Myers,33917,Florida,South,Home Office,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52
3770,26919,2020-12-10,2020-12-12,Low,32,155.27,0.1,Regular Air,-151.55,4.98,7.54,Mick Crebagga,Fort Myers,33917,Florida,South,Home Office,Office Supplies,Paper,Xerox 1961,Small Box,0.38
3785,26979,2020-03-28,2020-03-30,Medium,43,337.01,0.05,Regular Air,147.2,7.98,1.25,Tom Boeckenhauer,Eugene,97405,Oregon,West,Corporate,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Wrap Bag,0.35
3786,26979,2020-03-28,2020-03-30,Medium,50,6093.242,0.09,Regular Air,1174.383,155.99,8.08,Tom Boeckenhauer,Eugene,97405,Oregon,West,Corporate,Technology,Telephones and Communication,I888 World Phone,Small Box,0.6
3787,26981,2020-08-30,2020-08-30,Medium,13,603.347,0.08,Regular Air,142.983,55.99,1.25,Vicky Freymann,Rochester Hills,48307,Michigan,Central,Home Office,Technology,Telephones and Communication,Accessory32,Small Pack,0.35
3788,26981,2020-08-30,2020-08-31,Medium,44,770.53,0.04,Regular Air,30.17,16.91,6.25,Vicky Freymann,Roseville,48066,Michigan,Central,Home Office,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,0.58
3789,26982,2020-04-28,2020-04-29,Not Specified,37,1984.61,0.05,Express Air,585.03,55.48,14.3,Clytie Kelty,Allentown,18103,Pennsylvania,East,Small Business,Office Supplies,Paper,Xerox 194,Small Box,0.37
3797,27078,2020-08-12,2020-08-13,Not Specified,22,152.44,0.03,Regular Air,-40.76,6.48,5.86,Nathan Mautz,Hoover,35244,Alabama,South,Corporate,Office Supplies,Paper,Xerox 1904,Small Box,0.36
3805,27109,2020-02-08,2020-02-10,Critical,48,538.22,0.01,Regular Air,-154.66,10.97,6.5,Barry French,Tinley Park,60477,Illinois,Central,Consumer,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64
3810,27138,2020-05-30,2020-06-01,High,31,2976.21,0.07,Delivery Truck,-277.63,100.98,35.84,Cari Sayre,Provo,84604,Utah,West,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62
3811,27138,2020-05-30,2020-06-01,High,37,1894.1655,0.1,Regular Air,134.73,65.99,8.99,Cari Sayre,Provo,84604,Utah,West,Home Office,Technology,Telephones and Communication,V 3600 Series,Small Box,0.58
3816,27201,2020-07-25,2020-07-25,High,10,5056.89,0.02,Delivery Truck,789.05,500.98,26,Scot Coram,Milwaukee,53209,Wisconsin,Central,Corporate,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6
3817,27201,2020-07-25,2020-07-25,High,45,3500.1,0.01,Delivery Truck,-2661.318,70.89,89.3,Scot Coram,Milwaukee,53209,Wisconsin,Central,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box,0.72
3822,27265,2020-05-06,2020-05-06,Critical,49,14981.74,0.02,Regular Air,-1791.5,299.99,11.64,Christina Anderson,Murfreesboro,37130,Tennessee,South,Corporate,Technology,Copiers and Fax,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Large Box,0.5
3823,27265,2020-05-06,2020-05-07,Critical,36,5587.2,0.05,Express Air,2254.16,162.93,19.99,Christina Anderson,Nashville,37211,Tennessee,South,Corporate,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39
3824,27265,2020-05-06,2020-05-08,Critical,49,401.39,0.03,Express Air,161.95,8.34,0.96,Christina Anderson,Nashville,37211,Tennessee,South,Corporate,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,0.43
3829,27299,2020-08-05,2020-08-07,Critical,41,802.16,0.1,Regular Air,-293.45,19.94,14.87,Liz Willingham,Hudson,44236,Ohio,East,Corporate,Furniture,Office Furnishings,Luxo Economy Swing Arm Lamp,Large Box,0.57
3830,27300,2020-09-30,2020-10-01,Not Specified,50,3333.1,0.1,Regular Air,-85.03,73.98,4,Stephanie Ulpright,Akron,44312,Ohio,East,Consumer,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,0.79
3831,27300,2020-09-30,2020-09-30,Not Specified,27,55.68,0.04,Regular Air,0.26,2.1,0.7,Stephanie Ulpright,Akron,44312,Ohio,East,Consumer,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57
3832,27302,2020-09-12,2020-09-12,Low,16,237.54,0.04,Regular Air,29.76,13.79,8.78,Maya Herman,Rome,30161,Georgia,South,Corporate,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,Small Box,0.43
3833,27302,2020-09-12,2020-09-12,Low,3,143.5,0.08,Regular Air,-27.51,48.91,5.81,Maya Herman,Rome,30161,Georgia,South,Corporate,Office Supplies,Paper,Xerox 1891,Small Box,0.38
3841,27392,2020-03-02,2020-03-11,Low,37,5753.85,0,Regular Air,2509.52,150.98,13.99,Frank Price,Chicago,60623,Illinois,Central,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38
3854,27490,2020-03-14,2020-03-16,Not Specified,18,611.71,0.02,Regular Air,93.228,31.74,12.62,Daniel Raglin,Mustang,73064,Oklahoma,Central,Corporate,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,0.37
3864,27557,2020-02-08,2020-02-13,Low,18,56.13,0.02,Regular Air,-58.47,2.88,5.33,Robert Marley,Middletown,45042,Ohio,East,Corporate,Office Supplies,Labels,Avery File Folder Labels,Small Box,0.36
3870,27616,2020-07-30,2020-08-01,Low,3,614.14,0.09,Regular Air,-735.27,199.99,24.49,Susan Pistek,New Orleans,70117,Louisiana,South,Home Office,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,0.46
3887,27750,2020-10-19,2020-10-23,Low,12,769.17,0,Delivery Truck,-212.01,58.14,36.61,John Murray,Moscow,83843,Idaho,West,Small Business,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61
3888,27750,2020-10-19,2020-10-19,Low,18,7370.84,0.09,Delivery Truck,999.865,449.99,49,John Murray,Moscow,83843,Idaho,West,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38
3893,27780,2020-10-20,2020-10-21,Critical,18,56.41,0.02,Regular Air,11.92,3.08,0.99,Matthew Grinstein,Farmington,87401,New Mexico,West,Small Business,Office Supplies,Labels,Avery 481,Small Box,0.37
3894,27780,2020-10-20,2020-10-20,Critical,39,147.71,0,Regular Air,-30.25,3.68,1.32,Matthew Grinstein,Farmington,87401,New Mexico,West,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83
3895,27780,2020-10-20,2020-10-21,Critical,39,1678.34,0.05,Regular Air,670.11,43.98,1.99,Matthew Grinstein,Hobbs,88240,New Mexico,West,Small Business,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44
3903,27841,2020-09-16,2020-09-18,High,33,67.85,0.05,Regular Air,1.05,2.1,0.7,Caroline Jumper,White Plains,10605,New York,East,Corporate,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57
3914,27909,2020-02-07,2020-02-09,Critical,1,62.26,0.09,Regular Air,-23.24,54.96,10.75,Monica Federle,Hanover Park,60103,Illinois,Central,Corporate,Office Supplies,Paper,Xerox 1940,Small Box,0.36
3915,27909,2020-02-07,2020-02-10,Critical,47,58.53,0.07,Regular Air,-24.86,1.26,0.7,Monica Federle,Hanover Park,60103,Illinois,Central,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81
3919,27939,2020-04-10,2020-04-12,Medium,8,60.17,0,Regular Air,-18.24,6.68,5.66,Bruce Money,Pleasant Grove,84062,Utah,West,Corporate,Office Supplies,Paper,Xerox 1923,Small Box,0.37
3944,28129,2020-01-26,2020-01-27,Medium,5,107.41,0.05,Regular Air,0.190000000,19.98,5.86,Nora Paige,Atascadero,93422,California,West,Small Business,Office Supplies,Paper,Xerox 191,Small Box,0.38
3952,28165,2020-07-09,2020-07-11,Not Specified,2,24.96,0.05,Regular Air,-12.7995,10.91,2.99,Grant Carroll,Danville,61832,Illinois,Central,Corporate,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D® Binders,Small Box,0.38
3953,28198,2020-02-08,2020-02-09,Medium,50,7703.9665,0,Regular Air,2446.497,175.99,8.99,Georgia Rosenberg,Alexandria,22304,Virginia,South,Consumer,Technology,Telephones and Communication,2180,Small Box,0.57
3954,28224,2020-12-19,2020-12-20,Critical,25,163.41,0.07,Regular Air,-91.2755,6.23,6.97,Kean Thornton,Paradise,95969,California,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Small Box,0.36
3957,28228,2020-07-11,2020-07-12,Not Specified,5,346.23,0,Regular Air,8.46,60.98,19.99,Meg Tillman,Land O Lakes,34639,Florida,South,Small Business,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38
3967,28294,2020-05-22,2020-05-23,High,47,63.47,0,Regular Air,-19.92,1.26,0.7,Lindsay Castell,Laurinburg,28352,North Carolina,South,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81
3973,28387,2020-06-29,2020-06-30,Not Specified,37,3212.97,0.03,Regular Air,1125.42,83.93,19.99,Maureen Gastineau,Claremont,91711,California,West,Consumer,Office Supplies,Envelopes,Airmail Envelopes,Small Box,0.38
3974,28387,2020-06-29,2020-06-30,Not Specified,13,292.95,0.06,Regular Air,60.36,22.84,5.47,Maureen Gastineau,Claremont,91711,California,West,Consumer,Office Supplies,Paper,Xerox 1929,Small Box,0.39
3978,28390,2020-02-07,2020-02-09,High,44,809.77,0.1,Regular Air,83.48,20.28,6.68,Chad McGuire,Reisterstown,21136,Maryland,East,Small Business,Furniture,Office Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",Small Box,0.53
3984,28453,2020-12-28,2020-12-28,Critical,26,560.03,0.04,Regular Air,-139.87,21.66,13.99,Lycoris Saunders,Jacksonville,28540,North Carolina,South,Home Office,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52
3985,28454,2020-08-06,2020-08-07,Medium,25,157.4,0.07,Regular Air,-84,6.48,6.74,Sean O'Donnell,Sandusky,44870,Ohio,East,Corporate,Office Supplies,Paper,Xerox 215,Small Box,0.37
3991,28485,2020-01-12,2020-01-12,High,12,49.18,0.07,Regular Air,0.58,4.28,0.94,Giulietta Dortch,Temecula,92592,California,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56
3999,28544,2020-08-28,2020-08-29,Critical,24,68.5,0.07,Regular Air,2.686,2.78,1.49,Annie Thurman,Midvale,84047,Utah,West,Consumer,Office Supplies,Binders and Binder Accessories,Wilson Jones Suede Grain Vinyl Binders,Small Box,0.36
4005,28582,2020-01-22,2020-01-23,Not Specified,40,1500.17,0.06,Express Air,423.87,39.24,1.99,Alex Avila,Lenexa,66215,Kansas,Central,Home Office,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,0.51
4006,28582,2020-01-22,2020-01-23,Not Specified,45,377.31,0.02,Regular Air,87.96,8.01,2.87,Alex Avila,Lenexa,66215,Kansas,Central,Home Office,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Wrap Bag,0.4
4008,28611,2020-12-27,2020-12-30,Low,30,15337.58,0.1,Regular Air,6670.409,525.98,19.99,Alan Haines,Tonawanda,14150,New York,East,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 300 Electric Binding Machine,Small Box,0.37
4009,28611,2020-12-27,2020-12-29,Low,42,3883.4715,0.1,Regular Air,707.166,115.99,8.99,Alan Haines,Tonawanda,14150,New York,East,Consumer,Technology,Telephones and Communication,5185,Small Box,0.58
4021,28738,2020-08-10,2020-08-12,Medium,2,23.54,0.03,Regular Air,-14.467,8.6,6.19,Nora Price,Springfield,22153,Virginia,South,Small Business,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38
4022,28738,2020-08-10,2020-08-11,Medium,10,1539.83,0.08,Regular Air,34.85,165.2,19.99,Nora Price,Springfield,22153,Virginia,South,Small Business,Office Supplies,Storage & Organization,Economy Rollaway Files,Small Box,0.59
