Row ID,Order ID,Order Date,Ship Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin
4531,32228,2018-11-04,2018-11-06,Critical,35,209.63,0.01,Regular Air,43.53,5.84,1.2,Andrew Roberts,Renton,98059,Washington,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55
4532,32229,2018-08-30,2018-08-30,High,8,1219.19,0.02,Regular Air,44.370000000,150.98,13.99,Carlos Daly,Pekin,61554,Illinois,Central,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38
4533,32229,2018-08-30,2018-08-31,High,15,28.68,0,Regular Air,-0.12,1.76,0.7,Carlos Daly,Pekin,61554,Illinois,Central,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56
4541,32323,2018-07-23,2018-07-24,High,3,28.75,0.01,Regular Air,-31.43,8.46,3.62,Lena Radford,Berea,44017,Ohio,East,Small Business,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61
4542,32323,2018-07-23,2018-07-23,High,3,75.81,0.06,Regular Air,-21.13,22.84,8.18,Lena Radford,Berea,44017,Ohio,East,Small Business,Office Supplies,Paper,Xerox 1991,Small Box,0.39
4543,32323,2018-07-23,2018-07-25,High,38,259.7175,0.02,Regular Air,-118.481,7.99,5.03,Lena Radford,Berea,44017,Ohio,East,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6
4545,32326,2018-10-31,2018-11-01,High,50,929.81,0.09,Regular Air,-188.41,19.99,11.17,Jason Klamczynski,Woodmere,11598,New York,East,Small Business,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6
4552,32389,2018-10-31,2018-11-01,Medium,8,121.624,0,Delivery Truck,11.65095,15.23,27.75,Dave Poirier,Colchester,05439,Vermont,East,Small Business,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,0.76
4553,32389,2018-10-31,2018-11-02,Medium,23,934.07,0.07,Regular Air,-7.5,39.99,10.25,Dave Poirier,Pepperell,01463,MA,East,Small Business,Technology,Computer Peripherals,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Small Box,0.55
4554,32389,2018-10-31,2018-11-01,Medium,1,65.467,0.06,Express Air,-257.411,65.99,8.8,Dave Poirier,Woonsocket,02895,Rhode Island,East,Small Business,Technology,Telephones and Communication,6120,Small Box,0.58
4565,32455,2018-09-23,2018-09-24,High,43,4620.53,0,Regular Air,1025.23,99.99,19.99,Peter Fuller,Atlanta,30318,Georgia,South,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52
4569,32516,2018-10-24,2018-10-26,Critical,15,43.96,0.03,Regular Air,-0.2415,2.78,1.49,Robert Marley,Middletown,45042,Ohio,East,Corporate,Office Supplies,Binders and Binder Accessories,Acco Suede Grain Vinyl Round Ring Binder,Small Box,0.39
4570,32516,2018-10-24,2018-10-26,Critical,7,60.19,0.01,Regular Air,6.44,7.78,2.5,Robert Marley,Middletown,45042,Ohio,East,Corporate,Office Supplies,Envelopes,Staples #10 Colored Envelopes,Small Box,0.38
4571,32519,2018-10-08,2018-10-13,Low,8,85.36,0.09,Regular Air,-23.82,10.89,4.5,Jill Stevenson,Delray Beach,33445,Florida,South,Consumer,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59
4589,32641,2018-03-21,2018-03-22,High,18,167.53,0.05,Regular Air,-9.568,8.85,5.6,Fred Harton,Denver,80219,Colorado,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36
4599,32743,2018-05-07,2018-05-09,Critical,19,3548.67,0.01,Regular Air,1280.19,177.98,0.99,Grant Carroll,Decatur,62521,Illinois,Central,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,Small Box,0.56
4610,32834,2018-08-27,2018-08-28,Critical,39,3460.5625,0.1,Regular Air,573.057,115.99,5.92,Noah Childs,Missouri City,77489,Texas,Central,Home Office,Technology,Telephones and Communication,8890,Small Box,0.58
4627,32931,2018-02-15,2018-02-22,Low,31,86.1,0.06,Regular Air,32.7,2.88,0.5,Shaun Chance,Coeur D Alene,83814,Idaho,West,Corporate,Office Supplies,Labels,Avery 484,Small Box,0.36
4628,32931,2018-02-15,2018-02-20,Low,25,298.11,0.08,Regular Air,-60.79,12.44,6.27,Shaun Chance,Coeur D Alene,83814,Idaho,West,Corporate,Office Supplies,Storage & Organization,Eldon Simplefile® Box Office®,Medium Box,0.57
4629,32932,2018-01-09,2018-01-13,Low,49,29884.6,0.05,Regular Air,12748.86,599.99,24.49,Karen Carlisle,San Francisco,94110,California,West,Corporate,Technology,Copiers and Fax,Canon Image Class D660 Copier,Large Box,0.44
4635,32996,2018-12-17,2018-12-20,Critical,15,262.29,0.09,Regular Air,7.26,17.78,5.03,Janet Lee,Fort Bragg,28307,North Carolina,South,Consumer,Furniture,Office Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Small Box,0.54
4636,32996,2018-12-17,2018-12-19,Critical,2,116.314,0.04,Regular Air,-300.85,65.99,3.9,Janet Lee,Fort Bragg,28307,North Carolina,South,Consumer,Technology,Telephones and Communication,StarTAC Series,Small Box,0.55
4637,32998,2018-09-29,2018-09-30,Not Specified,13,1663.83,0.1,Delivery Truck,-484.64,130.98,54.74,Guy Thornton,Springfield,65807,MO,Central,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69
4644,33060,2018-02-19,2018-02-20,High,3,15.88,0.05,Regular Air,-11.04,3.74,4.69,Keith Dawkins,Paragould,72450,Arkansas,South,Home Office,Office Supplies,Binders and Binder Accessories,Accohide Poly Flexible Ring Binders,Small Box,0.35
4650,33122,2018-06-19,2018-06-26,Low,21,8468.63,0,Delivery Truck,2819.96,400.97,48.26,Roland Black,Lakeville,55044,Minnesota,Central,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,0.36
4651,33123,2018-11-24,2018-11-26,Medium,41,6045.98,0.08,Delivery Truck,-996.67,150.98,66.27,Roy Skaria,Granite City,62040,Illinois,Central,Corporate,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65
4654,33152,2018-11-21,2018-11-23,Critical,19,2569.6265,0,Regular Air,398.007,155.99,8.99,Caroline Jumper,Yonkers,10701,New York,East,Corporate,Technology,Telephones and Communication,R280,Small Box,0.55
4655,33154,2018-08-03,2018-08-06,Critical,7,368.0245,0.09,Regular Air,-218.812,65.99,4.2,Harold Dahlen,East Brunswick,08816,New Jersey,East,Corporate,Technology,Telephones and Communication,5170,Small Box,0.59
4664,33218,2018-01-06,2018-01-08,Not Specified,25,113.8,0.07,Regular Air,-84.0765,4.57,5.42,Eric Hoffmann,Apopka,32712,Florida,South,Small Business,Office Supplies,Binders and Binder Accessories,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Small Box,0.37
4665,33218,2018-01-06,2018-01-07,Not Specified,29,480.13,0.04,Regular Air,53.67,16.16,7.74,Eric Hoffmann,Apopka,32712,Florida,South,Small Business,Furniture,Office Furnishings,Contemporary Wood/Metal Frame,Small Box,0.5
4676,33255,2018-06-24,2018-06-25,Critical,19,108.21,0.08,Express Air,-50.02,5.28,5.66,Russell Applegate,La Vista,68128,Nebraska,Central,Home Office,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box,0.4
4677,33283,2018-03-20,2018-03-20,Medium,48,10462.54,0.02,Delivery Truck,-1402.68,218.75,69.64,Frank Hawley,Yakima,98902,Washington,West,Home Office,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77
4698,33478,2018-06-14,2018-06-16,High,21,125.9,0.04,Express Air,5.85,5.88,3.04,Natalie DeCherney,Edgewood,21040,Maryland,East,Consumer,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Wrap Bag,0.36
4702,33505,2018-09-25,2018-09-29,Low,32,117.78,0.09,Regular Air,20.82,4,1.3,Pete Armstrong,Ponca City,74601,Oklahoma,Central,Consumer,Office Supplies,Paper,EcoTones® Memo Sheets,Wrap Bag,0.37
4703,33505,2018-09-25,2018-09-25,Low,35,2463.2405,0.07,Express Air,310.572,85.99,10.78,Pete Armstrong,Ponca City,74601,Oklahoma,Central,Consumer,Technology,Telephones and Communication,3395,Small Box,0.58
4706,33537,2018-08-13,2018-08-15,Medium,26,45.38,0.07,Regular Air,-1.97,1.76,0.7,Mick Crebagga,Fort Myers,33917,Florida,South,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56
4707,33537,2018-08-13,2018-08-14,Medium,9,163.3105,0.02,Regular Air,-105.094,20.99,3.3,Mick Crebagga,Fort Myers,33917,Florida,South,Corporate,Technology,Telephones and Communication,Accessory39,Small Pack,0.81
4717,33573,2018-10-04,2018-10-04,Critical,15,2272.56,0.06,Delivery Truck,111.0474,150.98,16.01,Vivek Grady,Upper Arlington,43221,Ohio,East,Corporate,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.7
4718,33600,2018-10-06,2018-10-08,Low,42,187.28,0.06,Regular Air,-94.36,4.28,4.79,Sonia Sunley,Leavenworth,66048,Kansas,Central,Corporate,Office Supplies,Paper,Xerox 1962,Small Box,0.4
4722,33632,2018-03-13,2018-03-14,Critical,8,763.6485,0.06,Regular Air,-277.783,115.99,5.26,Alex Avila,Lenexa,66215,Kansas,Central,Home Office,Technology,Telephones and Communication,636,Small Box,0.57
4723,33634,2018-08-31,2018-09-02,Not Specified,40,271.34,0.05,Regular Air,-151.92,6.48,7.86,Brooke Gillingham,Redmond,97756,Oregon,West,Small Business,Office Supplies,Paper,Xerox 213,Small Box,0.37
4738,33703,2018-02-06,2018-02-07,Not Specified,4,242.36,0.08,Regular Air,-131.48,60.98,1.99,Carl Ludwig,Wheeling,60090,Illinois,Central,Corporate,Technology,Computer Peripherals,Imation 5.2GB DVD-RAM,Small Pack,0.5
4739,33703,2018-02-06,2018-02-07,Not Specified,25,802.19,0,Regular Air,56.26,29.74,6.64,Carl Ludwig,Wheeling,60090,Illinois,Central,Corporate,Office Supplies,Storage & Organization,Acco Perma® 2700 Stacking Storage Drawers,Small Box,0.7
4740,33703,2018-02-06,2018-02-08,Not Specified,4,63.52,0.08,Express Air,-8.47,12.21,4.81,Carl Ludwig,Wheeling,60090,Illinois,Central,Corporate,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58
4748,33763,2018-09-23,2018-09-25,Not Specified,23,10791.38,0.08,Regular Air,-234.79,499.99,24.49,Evan Minnotte,Hammond,46324,Indiana,Central,Corporate,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36
4760,33826,2018-12-19,2018-12-23,Low,13,185.83,0.03,Regular Air,58.16,14.34,5,Ashley Jarboe,Gilbert,85234,Arizona,West,Small Business,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49
4761,33857,2018-04-29,2018-04-30,Critical,18,130.16,0,Regular Air,28.87,7.04,2.17,Troy Blackwell,Lake Worth,33461,Florida,South,Home Office,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38
4762,33862,2018-06-22,2018-06-23,Not Specified,22,125.57,0.03,Regular Air,-45.16,5.58,5.3,Vivek Gonzalez,Aspen Hill,20906,Maryland,East,Consumer,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35
4766,33889,2018-11-06,2018-11-11,Low,46,9046.33,0,Delivery Truck,1398.03,180.98,55.24,Christina Vanderzanden,Raytown,64133,MO,Central,Small Business,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Jumbo Drum,0.57
4767,33889,2018-11-06,2018-11-13,Low,43,367.96,0.06,Regular Air,-16.11,8.67,3.5,Christina Vanderzanden,Raytown,64133,MO,Central,Small Business,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58
4768,33889,2018-11-06,2018-11-10,Low,27,159.05,0.04,Regular Air,21.46,5.98,2.5,Christina Vanderzanden,Raytown,64133,MO,Central,Small Business,Office Supplies,Envelopes,Wausau Papers Astrobrights® Colored Envelopes,Small Box,0.36
4769,33889,2018-11-06,2018-11-08,Low,39,116.14,0.01,Regular Air,50.44,2.88,0.5,Christina Vanderzanden,Raytown,64133,MO,Central,Small Business,Office Supplies,Labels,Avery 49,Small Box,0.36
4772,33894,2018-06-14,2018-06-17,Critical,14,140.66,0,Regular Air,11.34,9.27,4.39,Doug Bickford,Romeoville,60441,Illinois,Central,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Wrap Bag,0.38
4773,33894,2018-06-14,2018-06-15,Critical,5,42.89,0.02,Regular Air,-32.48,6.84,8.37,Doug Bickford,Romeoville,60441,Illinois,Central,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.58
4774,33894,2018-06-14,2018-06-16,Critical,48,226.5,0.09,Regular Air,-173.15,4.98,4.62,Doug Bickford,Saint Charles,60174,Illinois,Central,Corporate,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64
4775,33894,2018-06-14,2018-06-16,Critical,13,438.93,0.04,Express Air,-119.02,32.98,5.5,Doug Bickford,Saint Charles,60174,Illinois,Central,Corporate,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75
4776,33921,2018-03-30,2018-04-08,Low,35,1794.03,0.05,Delivery Truck,196.21,50.98,14.19,Daniel Lacy,Roosevelt,11575,New York,East,Small Business,Furniture,Chairs & Chairmats,"Global Deluxe Stacking Chair, Gray",Jumbo Drum,0.56
4777,33922,2018-02-27,2018-02-27,Not Specified,31,15251.5,0.06,Delivery Truck,5353.19,500.97,69.3,Carlos Daly,Pekin,61554,Illinois,Central,Home Office,Technology,Office Machines,Epson Stylus 1520 Color Inkjet Printer,Jumbo Drum,0.37
4809,34209,2018-08-24,2018-08-26,High,48,705.44,0.04,Regular Air,165.9,14.2,5.3,Ritsa Hightower,Shawnee,74801,Oklahoma,Central,Corporate,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46
4810,34209,2018-08-24,2018-08-26,High,29,1041.72,0.03,Regular Air,437.61,35.44,4.92,Ritsa Hightower,Shawnee,74801,Oklahoma,Central,Corporate,Office Supplies,Paper,Staples Colored Bar Computer Paper,Small Box,0.38
4817,34244,2018-09-29,2018-10-08,Low,25,205.3,0,Express Air,-89.56,7.37,5.53,Duane Huffman,Laredo,78041,Texas,Central,Consumer,Technology,Computer Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Small Pack,0.69
4818,34244,2018-09-29,2018-10-01,Low,4,125.7,0.04,Regular Air,-62.77,31.78,1.99,Duane Huffman,Laredo,78041,Texas,Central,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42
4819,34245,2018-02-07,2018-02-08,Medium,42,189.22,0.05,Regular Air,-92.42,4.28,4.79,Grace Kelly,American Fork,84003,Utah,West,Consumer,Office Supplies,Paper,Xerox 1962,Small Box,0.4
4820,34246,2018-10-07,2018-10-08,Critical,49,199.86,0.03,Regular Air,-257.11,4.06,6.89,Thomas Seio,Northbrook,60062,Illinois,Central,Home Office,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,0.6
4821,34246,2018-10-07,2018-10-08,Critical,18,1888.02,0.03,Regular Air,192.33,99.99,19.99,Thomas Seio,Northbrook,60062,Illinois,Central,Home Office,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52
4822,34246,2018-10-07,2018-10-09,Critical,27,322.69,0.01,Regular Air,1.91,11.58,6.97,Thomas Seio,Oak Forest,60452,Illinois,Central,Home Office,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35
4829,34337,2018-05-14,2018-05-15,Medium,36,3610.85,0.04,Express Air,2235.37,99.23,8.99,Bill Eplett,Auburn,13021,New York,East,Corporate,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack,0.35
4830,34338,2018-06-30,2018-07-05,Low,26,1050.16,0.04,Express Air,265.09,38.76,13.26,Sonia Cooley,Corvallis,97330,Oregon,West,Corporate,Office Supplies,Paper,Xerox 1892,Small Box,0.36
4831,34371,2018-04-01,2018-04-03,Medium,18,8334.03,0.05,Delivery Truck,1886.66,510.14,14.7,Scott Cohen,Mount Vernon,43050,Ohio,East,Consumer,Technology,Office Machines,Okidata ML520 Series Dot Matrix Printers,Jumbo Drum,0.56
4835,34402,2018-05-02,2018-05-04,High,38,3016.85,0.05,Regular Air,-967.67,80.98,35,Mitch Willingham,Sandy Springs,30328,Georgia,South,Corporate,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81
4836,34402,2018-05-02,2018-05-05,High,11,48.5,0.07,Express Air,23.88,3.15,0.5,Mitch Willingham,Savannah,31401,Georgia,South,Corporate,Office Supplies,Labels,Avery 520,Small Box,0.37
4838,34407,2018-07-31,2018-07-31,Low,41,1484.89,0.03,Regular Air,220.99,35.89,14.72,Rachel Payne,Pensacola,32503,Florida,South,Consumer,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Small Box,0.4
4844,34438,2018-12-11,2018-12-12,High,28,588.54,0.04,Regular Air,-30.72,20.15,8.99,Harold Engle,Marion,46952,Indiana,Central,Consumer,Office Supplies,Pens & Art Supplies,Boston 19500 Mighty Mite Electric Pencil Sharpener,Small Pack,0.58
4850,34499,2018-07-18,2018-07-19,Medium,2,555.68,0.01,Delivery Truck,-336.3,243.98,62.94,Joel Eaton,Meridian,39301,Mississippi,South,Home Office,Furniture,Chairs & Chairmats,Hon Deluxe Fabric Upholstered Stacking Chairs,Jumbo Drum,0.57
4851,34530,2018-08-30,2018-09-01,Low,22,1516.13,0.06,Express Air,493.03,67.84,0.99,Karen Daniels,Findlay,45840,Ohio,East,Consumer,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Small Box,0.58
4852,34530,2018-08-30,2018-09-04,Low,38,612.49,0.09,Regular Air,168.04,17.48,1.99,Karen Daniels,Findlay,45840,Ohio,East,Consumer,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45
4853,34530,2018-08-30,2018-09-04,Low,7,1092.42,0.03,Delivery Truck,-364.873366,150.98,16.01,Karen Daniels,Findlay,45840,Ohio,East,Consumer,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.7
4855,34562,2018-08-24,2018-08-26,Low,22,561.92,0.1,Regular Air,57.82,28.38,1.99,John Lucas,Huber Heights,45424,Ohio,East,Small Business,Technology,Computer Peripherals,Maxell 4.7GB DVD-R,Small Pack,0.51
4856,34562,2018-08-24,2018-08-28,Low,19,365.64,0.03,Regular Air,22.77,18.97,9.03,John Lucas,Huber Heights,45424,Ohio,East,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37
4861,34597,2018-12-16,2018-12-18,Medium,8,849.337,0.07,Express Air,-258.852,125.99,2.5,Brad Thomas,Los Gatos,95032,California,West,Home Office,Technology,Telephones and Communication,V2397,Small Box,0.58
4862,34599,2018-03-03,2018-03-07,Low,26,191.55,0.08,Regular Air,7.17,7.7,3.68,John Castell,Prior Lake,55372,Minnesota,Central,Small Business,Furniture,Office Furnishings,Deflect-O® Glasstique™ Clear Desk Accessories,Wrap Bag,0.52
4863,34599,2018-03-03,2018-03-07,Low,29,938.86,0.05,Regular Air,22.21,30.98,17.08,John Castell,Prior Lake,55372,Minnesota,Central,Small Business,Office Supplies,Paper,Xerox 197,Small Box,0.4
4866,34657,2018-05-05,2018-05-14,Low,46,1396.75,0.04,Express Air,-75.7,30.98,19.51,Fred Chung,East Meadow,11554,New York,East,Corporate,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Small Box,0.36
4867,34658,2018-11-18,2018-11-18,Medium,33,2701.69,0.05,Delivery Truck,-926.33,81.94,55.81,Alan Hwang,Rosenberg,77471,Texas,Central,Small Business,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Jumbo Box,0.6
4871,34661,2018-01-20,2018-01-22,Critical,26,864.16,0.09,Regular Air,-175.47,33.98,19.99,Nathan Mautz,Huntsville,35810,Alabama,South,Corporate,Furniture,Office Furnishings,"Linden® 12"" Wall Clock With Oak Frame",Small Box,0.55
4879,34721,2018-11-01,2018-11-02,Not Specified,46,503.17,0.01,Regular Air,-10.21,10.23,4.68,Bart Watters,Roseville,55113,Minnesota,Central,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59
4885,34753,2018-01-18,2018-01-20,Not Specified,7,117.062,0.09,Regular Air,-63.701,20.99,0.99,Barbara Fisher,Topeka,66614,Kansas,Central,Small Business,Technology,Telephones and Communication,Accessory25,Wrap Bag,0.57
4888,34785,2018-01-25,2018-01-28,Critical,45,15468.216,0.01,Delivery Truck,-969.048366,400.98,42.52,Jim Sink,Harrisburg,17112,Pennsylvania,East,Corporate,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.71
4889,34787,2018-02-28,2018-03-02,Low,14,453.99,0.05,Regular Air,14.61,30.98,8.99,Sean Wendt,Minnetonka,55345,Minnesota,Central,Corporate,Office Supplies,Pens & Art Supplies,"Boston School Pro Electric Pencil Sharpener, 1670",Small Pack,0.58
4893,34816,2018-11-05,2018-11-05,Not Specified,29,1158.45,0.1,Regular Air,267.16,41.71,4.5,Sally Knutson,Marshalltown,50158,Iowa,Central,Corporate,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,Small Box,0.56
4894,34816,2018-11-05,2018-11-07,Not Specified,43,2568.71,0.1,Regular Air,590.77,60.98,19.99,Sally Knutson,Sioux City,51106,Iowa,Central,Corporate,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38
4896,34849,2018-10-12,2018-10-14,Critical,3,11.76,0.1,Regular Air,-2.83,4.13,0.5,Lycoris Saunders,Kannapolis,28081,North Carolina,South,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39
4897,34849,2018-10-12,2018-10-13,Critical,22,100.13,0.08,Regular Air,19.77,4.73,1.52,Lycoris Saunders,Kannapolis,28081,North Carolina,South,Home Office,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Wrap Bag,0.36
4898,34849,2018-10-12,2018-10-13,Critical,3,1192.93,0.07,Regular Air,-434.81,419.19,19.99,Lycoris Saunders,Kannapolis,28081,North Carolina,South,Home Office,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58
4906,34916,2018-08-09,2018-08-11,High,3,24.36,0.08,Express Air,10.04,4.82,5.72,Theresa Swint,Port Chester,10573,New York,East,Consumer,Furniture,Office Furnishings,Magna Visual Magnetic Picture Hangers,Small Pack,0.47
4909,34948,2018-01-12,2018-01-12,Critical,15,1057.06,0.08,Delivery Truck,-403.74,68.81,60,Catherine Glotzbach,Springfield,97477,Oregon,West,Home Office,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41
4913,34979,2018-09-28,2018-09-30,Critical,15,609.97,0,Regular Air,62.93,39.48,1.99,Quincy Jones,Roswell,88201,New Mexico,West,Small Business,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54
4914,34980,2018-08-02,2018-08-04,Not Specified,7,140.77,0.01,Regular Air,100.77,18.65,3.77,Victoria Pisteka,Calexico,92231,California,West,Corporate,Furniture,Office Furnishings,3M Polarizing Light Filter Sleeves,Small Pack,0.39
4915,34980,2018-08-02,2018-08-04,Not Specified,25,848.19,0.06,Express Air,120.02,34.76,5.49,Victoria Pisteka,Calexico,92231,California,West,Corporate,Office Supplies,Storage & Organization,Home/Office Personal File Carts,Small Box,0.6
4916,34980,2018-08-02,2018-08-04,Not Specified,12,562.15,0.01,Regular Air,148.34,46.89,5.1,Victoria Pisteka,Camarillo,93010,California,West,Corporate,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,0.46
4922,35042,2018-12-02,2018-12-03,Not Specified,23,1196.86,0.06,Regular Air,-12.51,50.98,6.5,Michael Dominguez,Fitchburg,53713,Wisconsin,Central,Home Office,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,0.73
4923,35043,2018-07-19,2018-07-20,Not Specified,45,125.21,0.01,Express Air,37.99,2.62,0.8,Maribeth Yedwab,Nicholasville,40356,Kentucky,South,Home Office,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39
4924,35043,2018-07-19,2018-07-20,Not Specified,9,924.1115,0.06,Regular Air,-287.991,125.99,8.08,Maribeth Yedwab,Nicholasville,40356,Kentucky,South,Home Office,Technology,Telephones and Communication,M3682,Small Box,0.57
4926,35046,2018-07-24,2018-07-24,Medium,21,151.86,0.1,Express Air,-54.671,7.1,6.05,Cari Sayre,Provo,84604,Utah,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39
4927,35046,2018-07-24,2018-07-25,Medium,13,3583.87,0.07,Delivery Truck,-113.08,284.98,69.55,Cari Sayre,Provo,84604,Utah,West,Corporate,Furniture,Chairs & Chairmats,Global Commerce™ Series High-Back Swivel/Tilt Chairs,Jumbo Drum,0.6
4928,35046,2018-07-24,2018-07-25,Medium,45,4951.36,0.03,Express Air,1759.72,107.53,5.81,Cari Sayre,Provo,84604,Utah,West,Corporate,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.65
4929,35047,2018-06-09,2018-06-11,Medium,31,148.17,0,Regular Air,-7.06,4.71,0.7,Charlotte Melton,Buffalo Grove,60089,Illinois,Central,Home Office,Office Supplies,Rubber Bands,Sterling Rubber Bands by Alliance,Wrap Bag,0.85
4931,35079,2018-08-14,2018-08-16,High,13,71.57,0.02,Regular Air,-30.6935,4.98,4.95,Darren Budd,Austin,78745,Texas,Central,Consumer,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65
4932,35079,2018-08-14,2018-08-16,High,32,2062.75,0.01,Express Air,559.59,60.98,19.99,Darren Budd,Baytown,77520,Texas,Central,Consumer,Furniture,Tables,Hon 4060 Series Tables,Large Box,0.63
4937,35111,2018-06-05,2018-06-07,Critical,39,893.29,0.08,Regular Air,256.16,23.99,6.71,Sung Pak,Post Falls,83854,Idaho,West,Small Business,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35
